Year,Age,Female,Male,Total
2016,1,0.000356,0.000428,0.000392
2016,2,0.000243,0.00028,0.000262
2016,3,0.000166,0.000229,0.000198
2016,4,0.000153,0.000168,0.00016
2016,5,0.00013,0.000141,0.000136
2016,6,0.000105,0.000137,0.000121
2016,7,0.000121,0.000131,0.000126
2016,8,0.000096,0.000136,0.000116
2016,9,0.000106,0.000115,0.000111
2016,10,0.000093,0.000131,0.000112
2016,11,0.000112,0.000132,0.000122
2016,12,0.000109,0.000149,0.000129
2016,13,0.000128,0.000184,0.000157
2016,14,0.000176,0.000243,0.00021
2016,15,0.000194,0.00036,0.000279
2016,16,0.000245,0.000496,0.000373
2016,17,0.000297,0.000669,0.000487
2016,18,0.000376,0.000946,0.000667
2016,19,0.000388,0.001098,0.000751
2016,20,0.000431,0.001186,0.000818
2016,21,0.000485,0.001402,0.000956
2016,22,0.000511,0.00143,0.000983
2016,23,0.00054,0.001504,0.001036
2016,24,0.000539,0.001566,0.001066
2016,25,0.000596,0.001623,0.001121
2016,26,0.000638,0.001578,0.001117
2016,27,0.000681,0.001687,0.001193
2016,28,0.000713,0.001778,0.001254
2016,29,0.000733,0.001719,0.001233
2016,30,0.000793,0.001773,0.00129
2016,31,0.000876,0.001806,0.001346
2016,32,0.000923,0.00191,0.00142
2016,33,0.000936,0.001933,0.001437
2016,34,0.001008,0.002026,0.001518
2016,35,0.001071,0.002057,0.001565
2016,36,0.001149,0.002125,0.001638
2016,37,0.001176,0.002194,0.001685
2016,38,0.001296,0.002282,0.001787
2016,39,0.00132,0.002345,0.00183
2016,40,0.0014,0.002373,0.001884
2016,41,0.001449,0.002517,0.00198
2016,42,0.001611,0.00258,0.002092
2016,43,0.001754,0.002923,0.002333
2016,44,0.001885,0.003084,0.002479
2016,45,0.002087,0.003238,0.002657
2016,46,0.002251,0.003526,0.002884
2016,47,0.002342,0.003765,0.003047
2016,48,0.002637,0.004189,0.003405
2016,49,0.002955,0.004546,0.003741
2016,50,0.003193,0.00501,0.00409
2016,51,0.003488,0.005418,0.004439
2016,52,0.003793,0.006099,0.004926
2016,53,0.004187,0.006625,0.005381
2016,54,0.004503,0.007289,0.005865
2016,55,0.00487,0.007898,0.006348
2016,56,0.005242,0.008432,0.006798
2016,57,0.005609,0.009268,0.007389
2016,58,0.006021,0.009967,0.007933
2016,59,0.006493,0.010871,0.008608
2016,60,0.006939,0.01148,0.009125
2016,61,0.007261,0.012553,0.0098
2016,62,0.007979,0.013331,0.010535
2016,63,0.008506,0.0142,0.011217
2016,64,0.009203,0.0154,0.012145
2016,65,0.009732,0.016156,0.012772
2016,66,0.010444,0.016925,0.013506
2016,67,0.011541,0.01803,0.014602
2016,68,0.012586,0.019526,0.015856
2016,69,0.013712,0.021051,0.017161
2016,70,0.01502,0.022546,0.018537
2016,71,0.016397,0.02481,0.020302
2016,72,0.018455,0.027355,0.022564
2016,73,0.020424,0.029764,0.024711
2016,74,0.022359,0.032584,0.027016
2016,75,0.024474,0.035608,0.029499
2016,76,0.026445,0.038533,0.031865
2016,77,0.029782,0.042224,0.035327
2016,78,0.033008,0.04589,0.038692
2016,79,0.036591,0.050972,0.04286
2016,80,0.041212,0.056412,0.047752
2016,81,0.045707,0.062278,0.052733
2016,82,0.051181,0.068632,0.058468
2016,83,0.056462,0.075801,0.064398
2016,84,0.063393,0.085343,0.072227
2016,85,0.072014,0.094136,0.080725
2016,86,0.078752,0.102224,0.087878
2016,87,0.086226,0.108466,0.094739
2016,88,0.098563,0.123102,0.107649
2016,89,0.111875,0.141373,0.122412
2016,90,0.127051,0.159843,0.138247
2016,91,0.144956,0.180284,0.156473
2016,92,0.16195,0.201778,0.174411
2016,93,0.182001,0.227673,0.195622
2016,94,0.204216,0.252628,0.217925
2016,95,0.226061,0.278529,0.240106
2016,96,0.259637,0.319466,0.274632
2016,97,0.277939,0.333761,0.29089
2016,98,0.31044,0.384394,0.326356
2016,99,0.336725,0.409075,0.35107
2016,100,0.368284,0.440427,0.381413
2016,101,0.401756,0.468674,0.412836
2016,102,0.449906,0.52893,0.461854
2016,103,0.467923,0.557361,0.480102
2016,104,0.516356,0.605655,0.527194
2016,105,0.539281,0.570043,0.542933
2016,106,0.543487,0.718999,0.563124
2016,107,0.638653,0.571128,0.632046
2016,108,0.620003,0.642398,0.622081
2016,109,0.741072,0.430262,0.710286
2016,110+,0.78143,0.622191,0.762739
2017,0,0.005192,0.006267,0.005742
2017,1,0.00034,0.000426,0.000384
2017,2,0.000207,0.000284,0.000246
2017,3,0.000159,0.000225,0.000193
2017,4,0.00014,0.000159,0.000149
2017,5,0.000108,0.000147,0.000128
2017,6,0.000108,0.000117,0.000113
2017,7,0.000111,0.00013,0.000121
2017,8,0.000103,0.000119,0.000112
2017,9,0.000101,0.000114,0.000108
2017,10,0.000098,0.000137,0.000118
2017,11,0.000107,0.000143,0.000126
2017,12,0.000107,0.000181,0.000145
2017,13,0.000135,0.000203,0.000169
2017,14,0.000167,0.000267,0.000218
2017,15,0.000209,0.000378,0.000295
2017,16,0.000247,0.000543,0.000399
2017,17,0.000265,0.000648,0.000461
2017,18,0.000359,0.00093,0.000651
2017,19,0.000389,0.001131,0.000768
2017,20,0.000434,0.001206,0.000829
2017,21,0.00049,0.001299,0.000904
2017,22,0.000507,0.001379,0.000955
2017,23,0.000552,0.001469,0.001023
2017,24,0.000565,0.001551,0.001072
2017,25,0.000618,0.001604,0.001123
2017,26,0.000606,0.001688,0.001158
2017,27,0.000714,0.001719,0.001226
2017,28,0.000769,0.00178,0.001283
2017,29,0.00075,0.001811,0.001288
2017,30,0.000821,0.001802,0.001318
2017,31,0.000876,0.001896,0.001392
2017,32,0.000928,0.001989,0.001463
2017,33,0.001008,0.002044,0.001529
2017,34,0.00105,0.002102,0.001578
2017,35,0.001097,0.002141,0.00162
2017,36,0.001136,0.002212,0.001674
2017,37,0.001239,0.002289,0.001765
2017,38,0.001211,0.002323,0.001767
2017,39,0.001375,0.002442,0.001907
2017,40,0.001447,0.002558,0.002
2017,41,0.001509,0.002603,0.002053
2017,42,0.001657,0.002679,0.002165
2017,43,0.001763,0.002847,0.002301
2017,44,0.001829,0.00301,0.002413
2017,45,0.002017,0.003413,0.002708
2017,46,0.002231,0.003595,0.002906
2017,47,0.002435,0.003908,0.003165
2017,48,0.002585,0.004088,0.00333
2017,49,0.002838,0.004487,0.003654
2017,50,0.003153,0.004959,0.004044
2017,51,0.003435,0.005536,0.004471
2017,52,0.003725,0.00592,0.004805
2017,53,0.004028,0.006591,0.005285
2017,54,0.004417,0.00719,0.005773
2017,55,0.004854,0.007896,0.006339
2017,56,0.005185,0.00844,0.006771
2017,57,0.005701,0.0092,0.007404
2017,58,0.006039,0.009848,0.007887
2017,59,0.006499,0.010805,0.008581
2017,60,0.007023,0.011645,0.00925
2017,61,0.00746,0.012351,0.009808
2017,62,0.00788,0.013252,0.010449
2017,63,0.008538,0.014391,0.011325
2017,64,0.009202,0.015392,0.012138
2017,65,0.009934,0.01637,0.012978
2017,66,0.010439,0.017066,0.013564
2017,67,0.011287,0.018279,0.014578
2017,68,0.012564,0.019373,0.015765
2017,69,0.013869,0.021025,0.017228
2017,70,0.015028,0.022566,0.018557
2017,71,0.016348,0.02474,0.020253
2017,72,0.018259,0.02661,0.022117
2017,73,0.020267,0.029753,0.024624
2017,74,0.02239,0.032692,0.027093
2017,75,0.024622,0.035163,0.029395
2017,76,0.026777,0.038269,0.031932
2017,77,0.029578,0.042174,0.035188
2017,78,0.033104,0.046193,0.038895
2017,79,0.036841,0.051562,0.043285
2017,80,0.041025,0.056395,0.047667
2017,81,0.045454,0.062386,0.052669
2017,82,0.051357,0.069827,0.059105
2017,83,0.057327,0.077489,0.065646
2017,84,0.064446,0.08584,0.073112
2017,85,0.071452,0.095474,0.080984
2017,86,0.080527,0.106673,0.090669
2017,87,0.08933,0.114127,0.098835
2017,88,0.096616,0.120792,0.105738
2017,89,0.109568,0.137238,0.119645
2017,90,0.126892,0.155562,0.136939
2017,91,0.143495,0.173708,0.153595
2017,92,0.162726,0.201117,0.17494
2017,93,0.180664,0.220823,0.192876
2017,94,0.204817,0.248008,0.217295
2017,95,0.230487,0.279238,0.243797
2017,96,0.252697,0.306314,0.266508
2017,97,0.289201,0.348266,0.303353
2017,98,0.307862,0.366939,0.320915
2017,99,0.339907,0.4164,0.355415
2017,100,0.373534,0.432967,0.384657
2017,101,0.404985,0.480719,0.417908
2017,102,0.43476,0.541202,0.451379
2017,103,0.473234,0.557352,0.485074
2017,104,0.516003,0.529469,0.517698
2017,105,0.574538,0.565775,0.573502
2017,106,0.549982,0.551501,0.550157
2017,107,0.610412,0.650834,0.614756
2017,108,0.697386,0.640598,0.691808
2017,109,0.59773,0.506512,0.58857
2017,110+,0.776781,0.626959,0.757915
2018,0,0.00502,0.00616,0.005603
2018,1,0.000324,0.000418,0.000372
2018,2,0.000224,0.0003,0.000263
2018,3,0.000148,0.000221,0.000185
2018,4,0.000124,0.000168,0.000147
2018,5,0.000117,0.000143,0.000131
2018,6,0.000108,0.000121,0.000115
2018,7,0.000089,0.000118,0.000104
2018,8,0.000112,0.000114,0.000113
2018,9,0.000103,0.000127,0.000115
2018,10,0.000109,0.000117,0.000113
2018,11,0.00012,0.000115,0.000118
2018,12,0.000124,0.000159,0.000142
2018,13,0.000139,0.000185,0.000163
2018,14,0.000158,0.000269,0.000214
2018,15,0.000196,0.000374,0.000287
2018,16,0.000233,0.000483,0.00036
2018,17,0.000287,0.000663,0.000479
2018,18,0.000349,0.000903,0.000632
2018,19,0.000388,0.000994,0.000698
2018,20,0.000428,0.001094,0.000768
2018,21,0.000452,0.001268,0.000869
2018,22,0.000479,0.001334,0.000917
2018,23,0.000515,0.001387,0.000962
2018,24,0.000543,0.001462,0.001014
2018,25,0.000579,0.001502,0.001053
2018,26,0.000635,0.001566,0.001112
2018,27,0.000675,0.001692,0.001193
2018,28,0.000721,0.001714,0.001226
2018,29,0.000794,0.001728,0.001268
2018,30,0.000859,0.001842,0.001358
2018,31,0.000856,0.001828,0.001349
2018,32,0.000943,0.001885,0.00142
2018,33,0.000977,0.001946,0.001466
2018,34,0.001008,0.002007,0.00151
2018,35,0.001101,0.002149,0.001626
2018,36,0.001153,0.002154,0.001654
2018,37,0.001191,0.002247,0.001719
2018,38,0.001263,0.002384,0.001824
2018,39,0.001392,0.002468,0.001929
2018,40,0.001423,0.002521,0.00197
2018,41,0.001491,0.002627,0.002056
2018,42,0.001582,0.002686,0.00213
2018,43,0.001726,0.002812,0.002266
2018,44,0.001819,0.003097,0.002452
2018,45,0.00203,0.003331,0.002673
2018,46,0.002248,0.003644,0.002938
2018,47,0.002333,0.003835,0.003076
2018,48,0.002537,0.00413,0.003326
2018,49,0.002725,0.004515,0.003611
2018,50,0.003014,0.004894,0.003943
2018,51,0.003384,0.005314,0.004336
2018,52,0.003617,0.005884,0.004733
2018,53,0.00392,0.006424,0.005151
2018,54,0.004346,0.007112,0.0057
2018,55,0.004708,0.007805,0.00622
2018,56,0.005202,0.008506,0.006812
2018,57,0.00555,0.009215,0.007332
2018,58,0.00598,0.009925,0.007896
2018,59,0.006402,0.01066,0.008464
2018,60,0.006893,0.011486,0.009108
2018,61,0.007461,0.012489,0.009877
2018,62,0.007903,0.013426,0.010546
2018,63,0.008519,0.014525,0.011382
2018,64,0.009005,0.015347,0.012014
2018,65,0.009783,0.016396,0.012909
2018,66,0.010504,0.017621,0.013858
2018,67,0.011289,0.018398,0.014629
2018,68,0.012164,0.019375,0.015545
2018,69,0.013291,0.021103,0.016949
2018,70,0.014868,0.022694,0.018527
2018,71,0.016268,0.024493,0.020102
2018,72,0.017956,0.026683,0.021999
2018,73,0.019633,0.028943,0.023913
2018,74,0.022203,0.032277,0.026806
2018,75,0.024561,0.035479,0.029517
2018,76,0.026831,0.038572,0.032116
2018,77,0.029268,0.042234,0.035045
2018,78,0.032371,0.045372,0.03812
2018,79,0.036037,0.050483,0.042379
2018,80,0.04039,0.055946,0.047141
2018,81,0.045048,0.061333,0.05202
2018,82,0.05066,0.068419,0.05815
2018,83,0.056763,0.075443,0.064511
2018,84,0.063154,0.084519,0.071861
2018,85,0.071034,0.093913,0.080177
2018,86,0.079543,0.104886,0.089452
2018,87,0.089399,0.115815,0.099487
2018,88,0.099353,0.125189,0.109105
2018,89,0.107791,0.130133,0.116096
2018,90,0.122915,0.147444,0.131704
2018,91,0.139943,0.166678,0.149141
2018,92,0.155775,0.186583,0.16586
2018,93,0.175468,0.213075,0.187131
2018,94,0.197524,0.235388,0.208725
2018,95,0.223312,0.264276,0.234785
2018,96,0.247032,0.297721,0.260397
2018,97,0.275766,0.325877,0.28816
2018,98,0.308292,0.366056,0.321546
2018,99,0.325511,0.379472,0.33684
2018,100,0.361736,0.423424,0.373635
2018,101,0.389119,0.452203,0.400233
2018,102,0.433592,0.463863,0.438476
2018,103,0.460664,0.524206,0.470078
2018,104,0.505258,0.546232,0.510771
2018,105,0.52218,0.517243,0.521567
2018,106,0.573652,0.600251,0.576783
2018,107,0.566455,0.611696,0.571564
2018,108,0.642864,0.617685,0.640184
2018,109,0.625,0.81663,0.643668
2018,110+,0.548139,0.481058,0.540106
2019,0,0.005035,0.006074,0.005566
2019,1,0.000348,0.000421,0.000385
2019,2,0.000209,0.000258,0.000234
2019,3,0.000165,0.000192,0.000178
2019,4,0.000135,0.000151,0.000143
2019,5,0.000125,0.000142,0.000133
2019,6,0.000114,0.00013,0.000122
2019,7,0.0001,0.000118,0.000109
2019,8,0.000093,0.000121,0.000107
2019,9,0.000098,0.000116,0.000107
2019,10,0.000095,0.00014,0.000118
2019,11,0.000104,0.000152,0.000128
2019,12,0.000122,0.000164,0.000143
2019,13,0.000144,0.000185,0.000165
2019,14,0.000159,0.000252,0.000207
2019,15,0.000188,0.000356,0.000274
2019,16,0.00022,0.000494,0.00036
2019,17,0.000262,0.000639,0.000454
2019,18,0.000366,0.000912,0.000645
2019,19,0.000371,0.001026,0.000706
2019,20,0.000413,0.001125,0.000777
2019,21,0.000456,0.001319,0.000897
2019,22,0.000465,0.001328,0.000906
2019,23,0.000552,0.001347,0.000959
2019,24,0.000545,0.001402,0.000984
2019,25,0.000579,0.001506,0.001055
2019,26,0.00062,0.001566,0.001105
2019,27,0.00066,0.001606,0.001144
2019,28,0.000695,0.001699,0.001206
2019,29,0.000735,0.001768,0.00126
2019,30,0.000827,0.001837,0.001339
2019,31,0.000877,0.001881,0.001386
2019,32,0.000913,0.001907,0.001416
2019,33,0.001039,0.001967,0.001508
2019,34,0.001006,0.002087,0.001551
2019,35,0.001082,0.002146,0.001617
2019,36,0.001137,0.002222,0.001681
2019,37,0.001209,0.00233,0.00177
2019,38,0.001336,0.002435,0.001885
2019,39,0.001433,0.002503,0.001968
2019,40,0.001448,0.002718,0.002082
2019,41,0.001525,0.002699,0.002109
2019,42,0.001566,0.002863,0.002211
2019,43,0.001724,0.002884,0.0023
2019,44,0.001807,0.003065,0.002432
2019,45,0.001984,0.003303,0.002637
2019,46,0.002149,0.003581,0.002857
2019,47,0.002335,0.003899,0.003108
2019,48,0.002554,0.004167,0.003352
2019,49,0.002763,0.004502,0.003623
2019,50,0.002969,0.004856,0.003903
2019,51,0.003232,0.005399,0.004301
2019,52,0.003512,0.005848,0.004663
2019,53,0.003858,0.006227,0.005023
2019,54,0.004225,0.007032,0.005602
2019,55,0.004609,0.007764,0.006152
2019,56,0.004997,0.008366,0.006639
2019,57,0.005507,0.00914,0.007274
2019,58,0.005927,0.009777,0.007796
2019,59,0.006339,0.010666,0.008436
2019,60,0.006942,0.011242,0.00902
2019,61,0.007482,0.012436,0.009866
2019,62,0.008031,0.013439,0.010622
2019,63,0.008494,0.01436,0.011293
2019,64,0.009108,0.015151,0.01198
2019,65,0.009563,0.016298,0.012748
2019,66,0.01036,0.017483,0.013715
2019,67,0.011153,0.018617,0.014657
2019,68,0.012048,0.019532,0.01555
2019,69,0.013126,0.020594,0.016615
2019,70,0.014513,0.022405,0.018193
2019,71,0.016161,0.024264,0.019933
2019,72,0.017647,0.026102,0.021571
2019,73,0.019563,0.02856,0.02371
2019,74,0.021047,0.030919,0.025562
2019,75,0.023806,0.034612,0.028715
2019,76,0.026316,0.0379,0.031543
2019,77,0.02889,0.041466,0.034513
2019,78,0.031645,0.044968,0.037539
2019,79,0.035465,0.049456,0.041604
2019,80,0.03953,0.054642,0.04611
2019,81,0.04427,0.060885,0.051417
2019,82,0.049622,0.066898,0.056946
2019,83,0.056067,0.074384,0.063711
2019,84,0.061958,0.083052,0.070606
2019,85,0.069104,0.09204,0.078328
2019,86,0.07805,0.102005,0.087489
2019,87,0.087994,0.115618,0.098627
2019,88,0.097656,0.127561,0.108882
2019,89,0.109122,0.133684,0.118246
2019,90,0.117223,0.137857,0.124791
2019,91,0.132689,0.156092,0.140948
2019,92,0.150584,0.176105,0.159211
2019,93,0.168546,0.199093,0.178334
2019,94,0.190265,0.222082,0.199897
2019,95,0.210204,0.247479,0.220937
2019,96,0.236282,0.274796,0.246746
2019,97,0.259963,0.303009,0.270933
2019,98,0.284347,0.335162,0.296448
2019,99,0.313079,0.355434,0.322394
2019,100,0.338218,0.388869,0.348399
2019,101,0.371202,0.414867,0.379207
2019,102,0.407486,0.436088,0.412325
2019,103,0.426771,0.494194,0.437185
2019,104,0.476068,0.481528,0.476844
2019,105,0.482937,0.569677,0.494242
2019,106,0.517094,0.521663,0.517643
2019,107,0.509637,0.58639,0.518399
2019,108,0.637707,0.724113,0.647031
2019,109,0.550384,0.373599,0.531748
2019,110+,0.598467,0.509626,0.588324
